address,suburb,postcode,state,Country,shortid,latitude,longitude,status
5 Brandts court,Riverlea Park,5120,SA,Australia,GNGE6,-34.6510565,138.5330961,cached
80 Minnamurra Road,Gorokan,2263,NSW,Australia,M3CQN,-33.2556274,151.4952757,cached
15 Garden Road,Greenbank,4124,QLD,Australia,7458,-27.707027,153.0287704,cached
869a Kingston Rd,Waterford West,4133,QLD,Australia,JQRY7,-27.6918255,153.1293127,cached
4B Hasse court,Parafield Gardens,5107,SA,Australia,KR4SQ,-34.77340210000001,138.6098509,cached
7 Smythes Road,Delacombe,3356,VIC,Australia,IMR3T,-37.5880288,143.8248282,cached
stoneleigh avenue Mount Barker,Mount Barker,5251,SA,Australia,KY28K,-35.090092,138.8927326,cached
Woodville road,Villawood,2163,NSW,Australia,N8U3V,-33.8802377,150.9784191,cached
58A Diment Road,Salisbury North,5108,SA,Australia,LQHDC,-34.7435572,138.631649,cached
Mountford Avenue,Guildford,2161,NSW,Australia,NF3XP,-33.8527338,150.991058,cached
"2 Galway Avenue, Murray Bridge",Murray Bridge,5253,SA,Australia,WBKCU,-35.134079,139.2809943,cached
2 Heinrich Street,Mansfield Park,5012,SA,Australia,XPF62,-34.8557645,138.5506121,cached
2/52 Homburg Drive,Murray Bridge,5253,SA,Australia,YD478,-35.1422604,139.2783047,cached
2/22 Creighton Street,Mount Gravatt,4122,QLD,Australia,S6VUV,-27.5357612,153.0755391,cached
Mann street Gosford,Gosford,2250,NSW,Australia,QNM3F,-33.4228188,151.3427273,cached
Mountford Avenue,Guildford,2161,NSW,Australia,QYFBG,-33.8527338,150.991058,cached
33 Turnberry avenue,Cessnock,2523,NSW,Australia,TZSXB,-32.8244685,151.3322027,cached
Cranbourne,Cranbourne,3977,VIC,Australia,2204,-38.1054204,145.2818338,cached
Yirra court,Ingle Farm,5066,SA,Australia,GE6HB,-34.8314172,138.6530608,cached
Woodville road,Villawood,2163,NSW,Australia,VT3GC,-33.8802377,150.9784191,cached
40 Orchard Street Caboolture,Caboolture,4510,QLD,Australia,7841,-27.0981334,152.9611772,cached
3 Coles Garden,Legana,7277,TAS,Australia,8117,-41.3530487,147.0405635,cached
Alldis Ave,Lavington,2641,NSW,Australia,P7LN3,-36.0405585,146.9336132,cached
Mann street Gosford,Gosford,2250,NSW,Australia,XB2PS,-33.4228188,151.3427273,cached
23 Randolph Street,South Granville,2142,NSW,Australia,U1DEN,-33.8602857,151.0095296,cached
Lillypilly Drive,Ripley,4306,QLD,Australia,1804,-27.6722999,152.7923383,cached
"Units 1-15, 22 New Street",Latrobe,7307,TAS,Australia,8889,-41.2329077,146.4202916,cached
Shoreline Avenue,Redland Bay,4165,QLD,Australia,RB62X,-27.6663461,153.2989565,cached
Emerald street Morphett vale,Morphett Vale,5164,SA,Australia,A18V6,-34.9762968,138.5669445,cached
Clarke Avenue,Caulfield,3162,VIC,Australia,1681,-37.8885973,145.0353862,cached
35-37 Corella Avenue,Melton,3337,VIC,Australia,183ZI,-37.6751314,144.5726478,cached
9 Brown Terrace,Salisbury,5108,SA,Australia,DYYVJ,-34.7666721,138.6460904,cached
Jeans street woodville west,Woodville West,5011,SA,Australia,ZLIH3,-34.8847055,138.5296741,cached
Nixon street Riverlea Park,Riverlea Park,5086,SA,Australia,SZ76E,-34.8647948,138.6328847,cached
7 Abbeygate Street,Altona North,3025,VIC,Australia,1572,-37.8408761,144.8630762,cached
6-8 Toolangi Grove,Preston,3072,VIC,Australia,1583,-37.753487,145.020279,cached
303 Padstow Road,Eight Mile Plains,4113,QLD,Australia,1398,-27.5763326,153.0900531,cached
6 Chisolm Way,Pimpama,4209,QLD,Australia,2070,-27.8128814,153.2864495,cached
30 Lily Street (House 2),Cairns North,4870,QLD,Australia,2182,-16.904935,145.7574251,cached
125 Wood Street,Newport,3015,VIC,Australia,1897,-37.845221,144.8701389,cached
4 feathertop avenue,Melton,3338,VIC,Australia,Q8QXB,-37.7244103,144.5679472,cached
61 Conifer Avenue,Brassall,4305,QLD,Australia,2299,-27.5843925,152.742861,cached
Lot 2007 Follette Blvd,MELBOURNE,3807,VIC,Australia,1Z9XU,-38.1345467,145.3765892,cached
1 Dillon Street,Braybrook,3019,VIC,Australia,1925,-37.789544,144.8589317,cached
12 Rowan Street,Logan,4127,QLD,Australia,2345,-27.6418194,153.1204061,cached
-,Punchbowl NSW 2196 ⋅ Sydney,2196,NSW,Australia,964,-33.9253565,151.0535484,cached
772 Donovan Street,Blacks Beach,4740,QLD,Australia,2355,-21.0577061,149.1833214,cached
28 Tamar Street,Ringwood,3134,VIC,Australia,2005,-37.8021445,145.2290031,cached
Emerald street Morphett vale,Morphett Vale,5164,SA,Australia,FJH52,-34.9762968,138.5669445,cached
82 Sibley Rd,Wynnum West,4178,QLD,Australia,VJ1DJ,-27.441832,153.1542453,cached
8 Balonne Street,Plainland,4341,QLD,Australia,9WJUJ,-27.5578897,152.4293523,cached
Bowden Road,Woy Woy,2256,NSW,Australia,Y3KTF,-33.4923081,151.3275484,cached
26 Rankin Road,Hastings,3915,VIC,Australia,2453,-38.3036308,145.1870017,cached
"186 Charman Road,",Cheltenham,3192,VIC,Australia,3993,-37.972589,145.0549256,cached
Peterson Avenue,Mitchell Park,5043,SA,Australia,5104,-35.0060295,138.5603693,cached
1/71 Yarrowee Street,Sebastopol,3356,VIC,Australia,1544,-37.5894222,143.8431896,cached
95 Gower Street,Preston,3072,VIC,Australia,2511,-37.7426409,145.0209608,cached
7 Livonia Place,Dandenong North,3175,VIC,Australia,1596,-37.9465128,145.2079961,cached
51 Armadale Street,Thornbury,3071,VIC,Australia,2533,-37.7601834,145.0017348,cached
131 Bridle Road,Morwell,3840,VIC,Australia,2606,-38.2214586,146.4344978,cached
Ascot Street,Heritage Park,4118,QLD,Australia,2556,-27.6881376,153.0496332,cached
44 Orchard Rd,Bayswater,3153,VIC,Australia,2648,-37.83899359999999,145.257244,cached
20 Hickey Street,Coomera,4209,QLD,Australia,3668,-27.8718235,153.316501,cached
6 Collins Street,Kew,3101,VIC,Australia,2710,-37.7962484,145.0289831,cached
26 Edmund Rice Parade,Watsonia North,3087,VIC,Australia,2738,-37.6902902,145.0839565,cached
8 Torquay Place,Arundel,4214,QLD,Australia,2863,-27.9328717,153.3563876,cached
9 Stainer St,Kew,3101,VIC,Australia,2838,-37.7971026,145.0301773,cached
163 Springfield Road,Blackburn North,3130,VIC,Australia,2855,-37.8107817,145.1586889,cached
103/4 Grazier Lane,Belconnen,2617,ACT,Australia,734,-35.2405392,149.0723102,cached
3B Henderson Court,Bundoora,3083,VIC,Australia,2930,-37.6792878,145.0794898,cached
4 Greenfields Terrace,Bundoora,3083,VIC,Australia,2931,-37.68065929999999,145.0811531,cached
14 Ibbott Lane,Belconnen,2617,ACT,Australia,9226,-35.2464856,149.0664996,cached
24 Ferguson Street,Mitcham,3132,VIC,Australia,2921,-37.820897,145.2115383,cached
fretelli circuit,Wyndham Vale,3024,VIC,Australia,5LUF9,-37.8892516,144.6213448,cached
"1/69 Learmonth Street, Strathpine",Strathpine,4034,QLD,Australia,29SDT,-27.3015236,152.9964457,cached
11 Davey Street.,Ballarat,3350,VIC,Australia,3737,-37.5580178,143.8529274,cached
15 Bowes St,Woden,2606,ACT,Australia,761,-35.34387280000001,149.0869101,cached
30 McKenzie Street,Alexandra,3714,VIC,Australia,2937,-37.1891669,145.7031175,cached
73 Whipray Cct,Berrimah,828,NT,Australia,Y9I4I,-12.414717,130.9207742,cached
2 Snell Street,Hillcrest,5082,SA,Australia,5743,-34.8605496,138.6449666,cached
21 Pepperbush Circuit,Mount Low,4818,QLD,Australia,2FWUV,-19.2140819,146.6605592,cached
Lavender Street,INALA,4077,QLD,Australia,1191,-27.5920373,152.9686802,cached
32 Boss Drive,Caboolture South,4510,QLD,Australia,1281R,-27.0971352,152.9591561,cached
Audrey Street,Ascot Park,5043,SA,Australia,NQ4GZ,-34.9909853,138.5637034,cached
14 Wellness Way,Springfield QLD 4300 ⋅ Brisbane,4300,QLD,Australia,1360,-27.687125,152.9072726,cached
Lot 117 Corner Maitland Road and Old Bay Road,Burpengary East,4505,QLD,Australia,7UC7W,-27.1584483,152.9904428,cached
43 Pickworth Street,Upper Mount Gravatt,4122,QLD,Australia,13BFX,-27.5599814,153.0760723,cached
47 Hillman Avenue,McCrae,3938,VIC,Australia,2300,-38.36496169999999,144.9206857,cached
37c Dockett Road,Elizabeth Downs,5113,SA,Australia,XCNIF,-34.7059823,138.6890315,cached
67 Pantlins Lane,Urraween,4655,QLD,Australia,1507,-25.2922662,152.8174224,cached
14 Skypac Drive,Truganina,3029,VIC,Australia,29T4H,-37.8308785,144.7216099,cached
12 Dredge Street,Reservoir,3073,VIC,Australia,3032,-37.6944754,144.9985192,cached
28 Elderfield Circuit,Doreen,3754,VIC,Australia,1083,-37.6131699,145.1366206,cached
Lot 50/4 Galatea Street,Burpengary,4505,QLD,Australia,1630,-27.1813749,152.9670021,cached
37 Mayne Road,Bowen Hills,4006,QLD,Australia,1607,-27.446565,153.0362361,cached
"Unit 7 4 Neridah St, Loganlea, QLD",Loganholme,4129,QLD,Australia,1766,-27.6726453,153.1426967,cached
"44 Yumba Court, Yumba Circuit",Mount Louisa,4814,QLD,Australia,8190,-19.2848374,146.7324098,cached
Muriel Ave,Ellen Grove,4078,QLD,Australia,1805,-27.6091544,152.9345631,cached
211 Parklands Boulevard,Little Mountain,4551,QLD,Australia,2X7N2,-26.7754788,153.1029508,cached
Huxley Crt,Loganholme,4129,QLD,Australia,1808,-27.6894267,153.1812677,cached
Brentwood Drive,Ebbw Vale,4304,QLD,Australia,2551,-27.6168287,152.8206562,cached
7 Skylark Court,Kallangur,4503,QLD,Australia,2698,-27.2474437,152.9797663,cached
6 / 17 Rosella St,Fig Tree Pocket,4069,QLD,Australia,3511,-27.5349926,152.9657371,cached
17 Callistemon Crescent,Bohle Plains,4817,QLD,Australia,C8JWK,-19.3001162,146.6909024,cached
50 Champion Drive,Rosslea,4812,QLD,Australia,3965,-19.2999629,146.8046346,cached
Bridgeview 15,Elizabeth south,5112,SA,Australia,6524,-34.738074,138.6588361,cached
10 Robert Court,Croydon,3136,VIC,Australia,3543,-37.7731278,145.2978485,cached
216 Albion Street,Brunswick,3056,VIC,Australia,4571,-37.7606879,144.9611825,cached
"37 Menzies Ave,",Dandenong North,3175,VIC,Australia,3625,-37.9673153,145.2105715,cached
12 Olivia St Flinders View,Flinders View,4305,QLD,Australia,3GISX,-27.6527726,152.7841919,cached
46 Legato Tce,Palmview,4553,QLD,Australia,3GITG,-26.7449963,153.0570688,cached
6-8 Edge water avenue,Rothwell,4022,QLD,Australia,3067,-27.2097523,153.0503637,cached
44 Boyland Street,Flinders View,4306,QLD,Australia,3H1FV,-27.653301,152.7808595,cached
"7 Seabreeze Court, Bushland Beach Townsville 4818",Bushland Beach,4818,QLD,Australia,6803,-19.1981282,146.6901673,cached
73B Kinnardy Street,Burdell,4701,QLD,Australia,1US7G,-19.2440514,146.6980148,cached
3 Riesling st Thornlands,Thornlands,4164,QLD,Australia,3LJZY,-27.5590902,153.2557712,cached
Lancers Drive,Melton West,3337,VIC,Australia,1869,-37.6531482,144.5712812,cached
16 Moro Strett,Edmonton,4810,QLD,Australia,3QY9C,-17.024443,145.7206596,cached
33 Brooks Close,Mango Hill,4509,QLD,Australia,YIMCM,-27.2304528,153.0420456,cached
12 Allen St,Oakleigh,3166,VIC,Australia,2468,-37.8897967,145.0904747,cached
12 Timor Avenue,Loganholme,4129,QLD,Australia,3RDTY,-27.6647105,153.1795752,cached
39 Lorikeet Crescent,Rockbank,3335,VIC,Australia,18Z81,-37.7440156,144.6572665,cached
120 Mason Street,Mareeba,4880,QLD,Australia,3YU37,-17.0049894,145.4204756,cached
"269 Sable St, Ripley",Ripley,4305,QLD,Australia,4130,-27.6725366,152.787008,cached
Rowe Street,Caboolture,4510,QLD,Australia,1809,-27.0797485,152.9545026,cached
14 Skypac Drive,Truganina,3029,VIC,Australia,3E9M9,-37.8308785,144.7216099,cached
7 Oxenford Place,Oxenford,4210,QLD,Australia,3535,-27.8851945,153.31185,cached
22 Soe Street,Redbank Plains,4301,QLD,Australia,3536,-27.6202029,152.8725993,cached
Calton Road,Gawler East,5118,SA,Australia,7293,-34.602997,138.7692073,cached
21 Beaconsfield Terrace,Ascot Park,5043,SA,Australia,7386I,-34.9839625,138.5629062,cached
1 Willow Street,Werribee,3030,VIC,Australia,4098,-37.89077440000001,144.653589,cached
Montana Circuit,Logan Reserve,4133,QLD,Australia,4624,-27.7208678,153.1165983,cached
21 Spruce Street,Loganlea,4131,QLD,Australia,4742,-27.6817418,153.1263814,cached
41 BAKEWELL STREET,CRANBOURNE,3977,VIC,Australia,4386,-38.111083,145.2892425,cached
"21A Lothian Ave, Seaton",Seaton,5022,SA,Australia,FSJE4,-34.9000964,138.5225851,cached
243 Bridge Road,Ingle Farm,5098,SA,Australia,WMW68,-34.8200763,138.6401414,cached
17 Bridgeview ave,Elizabeth South,5112,SA,Australia,8379,-34.738074,138.6588361,cached
"10 Molloy Street,","Silkstone, Ipswich",6009,QLD,Australia,4846,-27.6193377,152.785097,cached
Coorong Street,Coomera,4209,QLD,Australia,3609,-27.8554749,153.3395243,cached
"Canopies Edge Estate, Ashwood Cct, Smithfield, Cairns QLD",Smithfield,4878,QLD,Australia,4M7DQ,-16.8409949,145.6893288,cached
23 Marshall Ave,Seven Hills,4170,QLD,Australia,4R155,-27.478311,153.0708303,cached
"30 Pascoe Lane, Harlaxton",Harlaxton,4350,QLD,Australia,4T94I,-27.5384528,151.9583835,cached
1 Glenarm Road,Glen Iris,3146,VIC,Australia,4338,-37.8539101,145.0511907,cached
Ace Drive,Glenvale,4350,QLD,Australia,1W4FZ,-27.5585674,151.9020328,cached
9 Brown Terrace,Salisbury,5108,SA,Australia,6311,-34.7666721,138.6460904,cached
4 Galloway Grove,Bayswater North,3153,VIC,Australia,4771,-37.8258769,145.2910625,cached
Rothwell,Rothwell,4022,QLD,Australia,5111,-27.2152958,153.0478508,cached
1 Glenarm Road,Glen Iris,3146,VIC,Australia,1758,-37.8539101,145.0511907,cached
129 Rathcown Road,Reservoir,3073,VIC,Australia,4835,-37.709191,145.0182315,cached
19 Chalmers Grove,Ferntree Gully,3156,VIC,Australia,4892,-37.8982476,145.2958469,cached
14 Chapel Street,Colac,3250,VIC,Australia,4981,-38.3354449,143.5983186,cached
"268 Adderley St, West Melbourne VIC 3003",West Melbourne,3003,VIC,Australia,4882,-37.8074151,144.9434218,cached
22 Dalton Street,Kippa-Ring,4201,QLD,Australia,3725,-27.224432,153.0956149,cached
13 Payne St,Caboolture,4680,QLD,Australia,3770,-27.0808414,152.9599028,cached
28 Weyba Street,Morayfield,4506,QLD,Australia,5184,-27.1227944,152.9397942,cached
Wrybourne St,Deception Bay,4508,QLD,Australia,5753,-27.1830525,153.0246061,cached
Longforest Avenue,Melton,3337,VIC,Australia,2523,-37.6624053,144.5399835,cached
14A Ritchie Street,Brown Hill,3350,VIC,Australia,3756,-37.5557734,143.8989157,cached
15 Fraser Drive,Burpengary,4505,QLD,Australia,6593,-27.1227794,152.9985694,cached
17 Somerset Street,Wantirna,3152,VIC,Australia,5023,-37.8595454,145.2429473,cached
44 Kevin Mulroney Drive,Flinders View,4305,QLD,Australia,3989,-27.6502747,152.7834426,cached
508/1408-1418 Centre Road,Clayton South,3169,VIC,Australia,1739,-37.9295379,145.125719,cached
37 Osmond Crescent,Wollert,3750,VIC,Australia,2660,-37.6068892,145.0040964,cached
21 Sedge Street,Caboolture South,4510,QLD,Australia,6626,-27.0654519,152.9230605,cached
Emma Rd,Croydon,3136,VIC,Australia,4PNIJ,-37.7884872,145.290541,cached
101/7 Windsor Terrace,Williamstown,3016,VIC,Australia,1753,-37.8656845,144.9092977,cached
Lot 4177 Finke Street,South Ripley,4306,QLD,Australia,3DVTN,-27.6900788,152.8184297,cached
5 Nangar Street,Pimpama,4209,QLD,Australia,6660,-27.8119605,153.2972977,cached
"124 Prosperity Street, Narangba, Queensland 4504",Narangba,4504,QLD,Australia,6838,-27.1909582,152.9575119,cached
"75 Debonair, Craigieburn",Craigieburn,3064,VIC,Australia,2661,-37.5962215,144.8882096,cached
"25 Buckland Street, Harristown 4350",Harristown,4350,QLD,Australia,7017,-27.5777242,151.9331767,cached
14 Card St,Berserker,4699,QLD,Australia,73VHZ,-23.3616457,150.5195146,cached
"146 Lakewood Drive, Burpengary East",Burpengary East,4034,QLD,Australia,3YFLC,-27.1682572,152.9959898,cached
22  Courtie St,Bellemere,4510,QLD,Australia,4026,-27.0963564,152.9264839,cached
45 Gipps Street,Drayton,4350,QLD,Australia,4004,-27.5928065,151.9200568,cached
21 Elizabeth Ave,Broadbeach,4218,QLD,Australia,1756,-28.0308904,153.4322057,cached
1302/61 Brookes Street,Bowen Hills,4006,QLD,Australia,746,-27.4514155,153.0352185,cached
182 Williamtown court,Bucasia,4750,QLD,Australia,4086,-21.0478526,149.1619441,cached
12 Krumins Avenue,Highfields,4352,QLD,Australia,8UIH8,-27.4513374,151.9658755,cached
770 Donovan Street,Blacks Beach,4740,QLD,Australia,4093,-21.0577061,149.1833214,cached
Phyllis Street,Harristown,4350,QLD,Australia,5510,-27.5667967,151.9253234,cached
3 Stainer Street,Kew,3101,VIC,Australia,5533,-37.7975786,145.0300763,cached
8 Rae Street,East Mackay,4740,QLD,Australia,442Z3,-21.1480516,149.2004858,cached
8 Wicker Street,Greenbank,4124,QLD,Australia,7836,-27.70525,153.0304265,cached
2 Joffre Street,Croydon,3136,VIC,Australia,3949,-37.7929118,145.2827954,cached
Chamberlain St,Toowoomba,4350,QLD,Australia,9021,-27.5446989,151.9570044,cached
79 Periwinkle Way,Bohle Plains,4701,QLD,Australia,5511,-19.3004268,146.6911994,cached
"2 Bailey Street, OakPark",Oak Park,3046,VIC,Australia,UL742,-37.7207407,144.9220658,cached
103/31 Edgewater Blvd,Maribyrnong,3032,VIC,Australia,1919,-37.7847823,144.8930494,cached
19 Muriel Avenue,Ellen Grove,4078,QLD,Australia,5676,-27.610275,152.9345956,cached
33 Criterion Way,Cranbourne East,3977,VIC,Australia,4LWWS,-38.1298461,145.3077804,cached
58 Astley Parade,North Lakes,4509,QLD,Australia,797,-27.2211264,153.0022485,cached
43 Weroona Ave,Park Holme,5043,SA,Australia,H7F4H,-34.9832307,138.5514956,cached
Greylag Place,Pallara,4110,QLD,Australia,4454,-27.6082821,153.0129047,cached
113 The Boulevard,Thomastown,3074,VIC,Australia,5680,-37.6784535,145.0231349,cached
6 Oakdene Street,Shaw,4818,QLD,Australia,7634,-19.2847066,146.7009839,cached
23 mundie place,bray park,4500,QLD,Australia,5685,-27.2960892,152.9640141,cached
33 Pebblestone Drive,Hervey Range,4817,QLD,Australia,7HHGE,-19.3738328,146.4509019,cached
3 Santorini Parade,Berwick,3806,VIC,Australia,3EUQM,-38.0750684,145.3736526,cached
150 Stuart St,Goodna,4300,QLD,Australia,7LQ43,-27.6179277,152.8863821,cached
49 Cairns Rd,Gordonvale,4865,QLD,Australia,8282,-17.0873042,145.7818672,cached
74 Galatea Street,Burpengary,4505,QLD,Australia,9109,-27.181626,152.965767,cached
173 Haig Street,Loganlea,4131,QLD,Australia,5691,-27.6857199,153.1326698,cached
26 Orchard Street,Caboolture South,4510,QLD,Australia,4EXX1,-27.0979261,152.9598526,cached
3 Prospect Street,Glenroy,3046,VIC,Australia,691,-37.7087845,144.9157532,cached
1B Forbes Court,Collingwood Park,4301,QLD,Australia,8058,-27.6365509,152.8531604,cached
Drive,Mount Cottrell,3024,VIC,Australia,574F5,-37.7968036,144.6230256,cached
48 evergreen Ave,Loganlea,4131,QLD,Australia,8133,-27.682591,153.1274824,cached
12 Tournament Dr,Rosslea,4812,QLD,Australia,8139,-19.2943239,146.8031116,cached
47 Messara Ct,Durack,4077,QLD,Australia,8258,-27.5960601,152.9912795,cached
24 Vision Street,Chadstone,3148,VIC,Australia,698,-37.8768075,145.096399,cached
3 Viola St.,Donnybrook,3064,VIC,Australia,3V5MY,-37.5365467,144.9898566,cached
9 Pyrite Way,Cranbourne East,3977,VIC,Australia,4939,-38.1310115,145.3138612,cached
26a Justinian Street,Elizabeth Downs,5112,SA,Australia,HNBEX,-34.6924749,138.690217,cached
72 Parkland Drive Walloon,Brisbane,4301,QLD,Australia,8047,-27.6908085,152.9110024,cached
Pine Street,Caboolture South,4510,QLD,Australia,1811,-27.0964467,152.9560748,cached
20 Sprite Way Brassall,Brassall,4305,QLD,Australia,8390,-27.5812739,152.7369667,cached
Olympic court,Eagleby,4207,QLD,Australia,8455,-27.7022795,153.2171146,cached
17 Rundell Street Ararat,Ararat,3377,VIC,Australia,4201,-37.2860215,142.9344551,cached
295A Alderley Street,South Toowoomba,4350,QLD,Australia,5182,-27.5844413,151.9514195,cached
TBC,Blakeview,5114,SA,Australia,3CWK9,-34.6819015,138.7025433,cached
5 Friary Street Shaw,Shaw,4818,QLD,Australia,8512,-19.2844088,146.7010445,cached
15 Somerset St,Kallangur,4503,QLD,Australia,85QH9,-27.2468507,152.9988361,cached
64 Koonawarra Street,Clayton,3168,VIC,Australia,5587,-37.9118582,145.1247886,cached
12 Stonehaven Avenue,Boronia,3155,VIC,Australia,5468,-37.8640611,145.2795584,cached
Galah Chase,Beveridge,3753,VIC,Australia,55QJI,-37.4791592,144.9633703,cached
"Pasco Drive,",Burdell,4818,QLD,Australia,9565,-19.2378654,146.6947898,cached
10 Waratah Street,Beveridge,3753,VIC,Australia,3MUM4,-37.4784129,144.9611518,cached
4 Daniel St,Lowood,4311,QLD,Australia,5534,-27.4583397,152.5752608,cached
4 / 17 Rosella St,Fig Tree Pocket,4069,QLD,Australia,9666,-27.5351905,152.9662011,cached
58 Astley Parade,North Lakes,4509,QLD,Australia,5553,-27.2211264,153.0022485,cached
52a Naomai Street Bundamba,Bundamba,4304,QLD,Australia,9669,-27.6180863,152.8135322,cached
"508 Greenwattle street, wilsonton",Wilsonton,4350,QLD,Australia,9CK6Y,-27.5511456,151.9179054,cached
"7 Juniper Drive, Greenbank 4124",Greenbank,4124,QLD,Australia,5655,-27.7310677,152.9733251,cached
"115 Riparian Circuit, Logan Reserve QLD, 4133",Logan Reserve,4133,QLD,Australia,5739,-27.7156189,153.119606,cached
10 Botanic Drive,Kew,3101,VIC,Australia,575,-37.7958449,145.0305548,cached
